650	0.9893
651	0.9897
652	0.9894
653	0.9896
654	0.9895
655	0.9897
656	0.9898
657	0.9894
658	0.9895
659	0.9895
660	0.9894
661	0.9894
662	0.9897
663	0.9895
664	0.9900
665	0.9901
666	0.9898
667	0.9900
668	0.9899
669	0.9896
670	0.9898
671	0.9900
672	0.9895
673	0.9896
674	0.9899
675	0.9898
676	0.9897
677	0.9897
678	0.9900
679	0.9898
680	0.9894
681	0.9896
682	0.9899
683	0.9896
684	0.9896
685	0.9895
686	0.9893
687	0.9898
688	0.9898
689	0.9897
690	0.9898
691	0.9897
692	0.9898
693	0.9899
694	0.9896
695	0.9899
696	0.9894
697	0.9892
698	0.9899
699	0.9894
700	0.9903
701	0.9894
702	0.9901
703	0.9897
704	0.9899
705	0.9899
706	0.9899
707	0.9896
708	0.9897
709	0.9899
710	0.9898
711	0.9894
712	0.9897
713	0.9897
714	0.9901
715	0.9897
716	0.9894
717	0.9899
718	0.9897
719	0.9902
720	0.9905
721	0.9903
722	0.9902
723	0.9898
724	0.9904
725	0.9898
726	0.9903
727	0.9898
728	0.9897
729	0.9899
730	0.9903
731	0.9908
732	0.9901
733	0.9902
734	0.9896
735	0.9893
736	0.9897
737	0.9898
738	0.9900
739	0.9901
740	0.9902
741	0.9897
742	0.9897
743	0.9902
744	0.9898
745	0.9895
746	0.9901
747	0.9901
748	0.9902
749	0.9905
750	0.9899
751	0.9898
752	0.9896
753	0.9898
754	0.9901
755	0.9905
756	0.9900
757	0.9897
758	0.9899
759	0.9897
760	0.9901
761	0.9900
762	0.9901
763	0.9901
764	0.9900
765	0.9896
766	0.9898
767	0.9901
768	0.9895
769	0.9895
770	0.9902
771	0.9896
772	0.9895
773	0.9901
774	0.9903
775	0.9901
776	0.9900
777	0.9902
778	0.9898
779	0.9896
780	0.9901
781	0.9902
782	0.9896
783	0.9901
784	0.9901
785	0.9903
786	0.9899
787	0.9898
788	0.9897
789	0.9900
790	0.9896
791	0.9895
792	0.9900
793	0.9904
794	0.9903
795	0.9900
796	0.9901
797	0.9898
798	0.9901
799	0.9903
800	0.9900
801	0.9893
802	0.9899
803	0.9901
804	0.9902
805	0.9904
806	0.9900
807	0.9900
808	0.9904
809	0.9901
810	0.9896
811	0.9896
812	0.9897
813	0.9901
814	0.9894
815	0.9888
816	0.9891
817	0.9893
818	0.9895
819	0.9898
820	0.9899
821	0.9900
822	0.9893
823	0.9895
824	0.9897
825	0.9894
